vertexId,osm_node_id,point
1100,4929757553,POINT (129.0533812 35.1592959)
1101,4929757554,POINT (129.0533877 35.1592304)
1102,4929757555,POINT (129.0534126 35.1591135)
1103,4929757556,POINT (129.0534986 35.1592279)
1104,4929757557,POINT (129.0535818 35.1596057)
1105,4929757558,POINT (129.0535791 35.1595286)
1106,4929757567,POINT (129.0527168 35.1583512)
1107,4929757568,POINT (129.0528803 35.1586872)
1108,4929757571,POINT (129.0529457 35.1582233)
1109,4929757572,POINT (129.0528266 35.1581832)
1110,4929757575,POINT (129.0529317 35.1578453)
1111,4929757576,POINT (129.0534118 35.1578490)
1112,4929757577,POINT (129.0530297 35.1581317)
1113,4929757578,POINT (129.0531069 35.1578470)
1114,4929757579,POINT (129.0527850 35.1587756)
1115,4929757580,POINT (129.0529247 35.1587750)
1116,4929757581,POINT (129.0534921 35.1600712)
1117,4929757582,POINT (129.0535223 35.1599252)
1118,4929757583,POINT (129.0538236 35.1600903)
1119,4929757584,POINT (129.0541351 35.1600943)
1120,4929757593,POINT (129.0550219 35.1617164)
1121,4929757594,POINT (129.0540256 35.1611011)
1122,4929757595,POINT (129.0541435 35.1609360)
1123,4929757596,POINT (129.0541879 35.1608424)
1124,4929757597,POINT (129.0543008 35.1606745)
1125,4929757598,POINT (129.0544276 35.1609978)
1126,4929757599,POINT (129.0546012 35.1610849)
1127,4929757600,POINT (129.0545929 35.1614912)
1128,4929757602,POINT (129.0547880 35.1614781)
1129,4929757603,POINT (129.0545428 35.1613082)
1130,4929757605,POINT (129.0547096 35.1613285)
1131,4929757606,POINT (129.0548074 35.1611921)
1132,4929757607,POINT (129.0550098 35.1612891)
1133,4929757608,POINT (129.0552863 35.1613892)
1134,4929757611,POINT (129.0556146 35.1615717)
1135,4929757612,POINT (129.0554832 35.1615305)
1136,4929757615,POINT (129.0554675 35.1617511)
1137,4929817217,POINT (129.0587338 35.1592075)
1138,4929817218,POINT (129.0588961 35.1593037)
1139,4929817219,POINT (129.0597826 35.1592117)
1140,4929817220,POINT (129.0599893 35.1594662)
1141,4929823621,POINT (129.0603350 35.1603532)
1142,4929823622,POINT (129.0605273 35.1602504)
1143,4929823623,POINT (129.0618485 35.1615748)
1144,4929823624,POINT (129.0614317 35.1618904)
1145,4929823625,POINT (129.0613378 35.1613123)
1146,4929823627,POINT (129.0613099 35.1610406)
1147,4929823628,POINT (129.0602959 35.1619479)
1148,4929823633,POINT (129.0603548 35.1616830)
1149,4929823634,POINT (129.0604097 35.1617104)
1150,4929823635,POINT (129.0604487 35.1616655)
1151,4929823637,POINT (129.0576620 35.1605702)
1152,4929823639,POINT (129.0578656 35.1605249)
1153,4929823640,POINT (129.0602394 35.1622378)
1154,4929823642,POINT (129.0579548 35.1627997)
1155,4929823643,POINT (129.0579553 35.1625234)
1156,4929823644,POINT (129.0581284 35.1625714)
1157,4929823645,POINT (129.0579447 35.1625896)
1158,4929823648,POINT (129.0582300 35.1627343)
1159,4929823653,POINT (129.0584923 35.1630135)
1160,4929823655,POINT (129.0585451 35.1627359)
1161,4929823659,POINT (129.0589049 35.1628357)
1162,4929823661,POINT (129.0588988 35.1629919)
1163,4929823662,POINT (129.0589883 35.1627098)
1164,4929823667,POINT (129.0602587 35.1637530)
1165,4929823668,POINT (129.0594019 35.1632014)
1166,4929823669,POINT (129.0595717 35.1632777)
1167,4929823670,POINT (129.0590147 35.1630517)
1168,4929823676,POINT (129.0591204 35.1629802)
1169,4929823677,POINT (129.0590696 35.1629470)
1170,4929823678,POINT (129.0592285 35.1628228)
1171,4929823679,POINT (129.0617020 35.1642166)
1172,4929823680,POINT (129.0618752 35.1639952)
1173,4929823681,POINT (129.0610778 35.1643189)
1174,4929823683,POINT (129.0610657 35.1639989)
1175,4929823684,POINT (129.0619784 35.1646403)
1176,4929823686,POINT (129.0621803 35.1648346)
1177,4929823687,POINT (129.0614852 35.1645340)
1178,4929823690,POINT (129.0617182 35.1644011)
1179,4929823691,POINT (129.0615411 35.1644551)
1180,4929823693,POINT (129.0613340 35.1642532)
1181,4929823694,POINT (129.0614332 35.1644027)
1182,4929823695,POINT (129.0614418 35.1643662)
1183,4929824735,POINT (129.0607278 35.1656217)
1184,4929824740,POINT (129.0596661 35.1650022)
1185,5084844897,POINT (129.0617802 35.1565188)
1186,5084844898,POINT (129.0617840 35.1562929)
1187,5084910481,POINT (129.0617297 35.1547911)
1188,5084910483,POINT (129.0622442 35.1547911)
1189,5192631540,POINT (129.0623426 35.1582768)
1190,5194607721,POINT (129.0547645 35.1558810)
1191,5264087900,POINT (129.0597979 35.1665247)
1192,5264087901,POINT (129.0601465 35.1666639)
1193,5264087904,POINT (129.0626718 35.1677328)
1194,5264087908,POINT (129.0542508 35.1643857)
1195,5272923867,POINT (129.0528000 35.1600558)
1196,5272923877,POINT (129.0513348 35.1602643)
1197,5272923878,POINT (129.0512519 35.1605164)
1198,5272923879,POINT (129.0512702 35.1608073)
1199,5272923880,POINT (129.0500182 35.1611703)
1200,5272923885,POINT (129.0516727 35.1607740)
1201,5272923888,POINT (129.0522769 35.1606065)
1202,5272923891,POINT (129.0517362 35.1603682)
1203,5272942791,POINT (129.0504083 35.1576218)
1204,5272942792,POINT (129.0504834 35.1573154)
1205,5272942793,POINT (129.0503112 35.1576087)
1206,5272942794,POINT (129.0503817 35.1576157)
1207,5272942795,POINT (129.0504313 35.1572248)
1208,5272942796,POINT (129.0503207 35.1571467)
1209,5272942797,POINT (129.0504574 35.1572702)
1210,5272942798,POINT (129.0505455 35.1572899)
1211,5272942799,POINT (129.0508950 35.1573399)
1212,5272942800,POINT (129.0509489 35.1574021)
1213,5272942801,POINT (129.0508844 35.1576639)
1214,5272942802,POINT (129.0509041 35.1577348)
1215,5272942810,POINT (129.0504662 35.1576349)
1216,5272942811,POINT (129.0508089 35.1577084)
1217,5272942812,POINT (129.0509711 35.1577758)
1218,5272942813,POINT (129.0510036 35.1578066)
1219,5272942814,POINT (129.0545823 35.1577876)
1220,5272942815,POINT (129.0545807 35.1574140)
1221,5272942816,POINT (129.0546969 35.1578779)
1222,5272942817,POINT (129.0547306 35.1578746)
1223,5272942818,POINT (129.0576986 35.1569686)
1224,5272942819,POINT (129.0579217 35.1569693)
1225,5283198850,POINT (129.0479199 35.1574601)
1226,5307678953,POINT (129.0560047 35.1646656)
1227,5307678954,POINT (129.0560282 35.1646071)
1228,5307678960,POINT (129.0564850 35.1643518)
1229,5307678981,POINT (129.0500120 35.1638644)
1230,5307678983,POINT (129.0504069 35.1636752)
1231,5307678985,POINT (129.0499944 35.1637119)
1232,5307678986,POINT (129.0499650 35.1635410)
1233,5307678987,POINT (129.0504177 35.1638008)
1234,5307678992,POINT (129.0524170 35.1587946)
1235,5613108465,POINT (129.0547693 35.1527293)
1236,5613108466,POINT (129.0561332 35.1510750)
1237,5613108467,POINT (129.0563293 35.1511854)
1238,5613108468,POINT (129.0565326 35.1512998)
1239,5613108470,POINT (129.0549276 35.1524977)
1240,5661250593,POINT (129.0654952 35.1527331)
1241,5661250598,POINT (129.0661656 35.1528064)
1242,5661250599,POINT (129.0662035 35.1522383)
1243,5661250600,POINT (129.0664508 35.1519859)
1244,5661250601,POINT (129.0665998 35.1517986)
1245,5856812145,POINT (129.0614983 35.1657117)
1246,5856812152,POINT (129.0619055 35.1657842)
1247,5856812153,POINT (129.0618379 35.1658782)
1248,5856812162,POINT (129.0639263 35.1664222)
1249,5921949734,POINT (129.0516805 35.1553581)
1250,5921949738,POINT (129.0519734 35.1558672)
1251,6611310505,POINT (129.0660757 35.1621775)
1252,6611330842,POINT (129.0634011 35.1621402)
1253,6611330844,POINT (129.0635654 35.1617690)
1254,6616995189,POINT (129.0614356 35.1522042)
1255,6616995191,POINT (129.0623892 35.1522067)
1256,6616995203,POINT (129.0623910 35.1527813)
1257,6616995221,POINT (129.0666532 35.1502958)
1258,6616995228,POINT (129.0672555 35.1509479)
1259,6624548559,POINT (129.0657686 35.1488035)
1260,6624552675,POINT (129.0696283 35.1485968)
1261,6745035327,POINT (129.0571664 35.1534174)
1262,6745035328,POINT (129.0571102 35.1537679)
1263,6745644198,POINT (129.0660689 35.1640162)
1264,6747200559,POINT (129.0616621 35.1589278)
1265,6747200560,POINT (129.0563683 35.1554006)
1266,6747200561,POINT (129.0563610 35.1549679)
1267,7042761314,POINT (129.0569978 35.1595455)
1268,7042761315,POINT (129.0568943 35.1598080)
1269,7042761316,POINT (129.0565065 35.1619965)
1270,7042761320,POINT (129.0671543 35.1639371)
1271,7045303745,POINT (129.0630211 35.1550277)
1272,7045303751,POINT (129.0684071 35.1530887)
1273,7053389257,POINT (129.0620832 35.1489446)
1274,7262556000,POINT (129.0666680 35.1666322)
1275,7311277159,POINT (129.0528364 35.1599598)
1276,7311277160,POINT (129.0528760 35.1598551)
1277,7311277161,POINT (129.0557300 35.1634954)
1278,7320778847,POINT (129.0673439 35.1498843)
1279,7428309888,POINT (129.0653482 35.1645512)
1280,7433661607,POINT (129.0599148 35.1534350)
1281,7433661608,POINT (129.0599262 35.1521930)
1282,7433661609,POINT (129.0623743 35.1483728)
1283,7433661610,POINT (129.0577714 35.1569688)
1284,7433661612,POINT (129.0578979 35.1539495)
1285,7433661613,POINT (129.0577059 35.1567635)
1286,7448305664,POINT (129.0605227 35.1477326)
1287,7448455547,POINT (129.0574400 35.1586890)
1288,7448455548,POINT (129.0535630 35.1558454)
1289,7448455549,POINT (129.0536674 35.1558485)
1290,7448455552,POINT (129.0537592 35.1558512)
1291,7448455553,POINT (129.0538264 35.1558532)
1292,7453983009,POINT (129.0652503 35.1494144)
1293,7453983012,POINT (129.0652809 35.1497148)
1294,7453983017,POINT (129.0624753 35.1504851)
1295,7454111120,POINT (129.0673421 35.1500776)
1296,7455395721,POINT (129.0626404 35.1487545)
1297,7455395725,POINT (129.0627071 35.1487766)
1298,7456532220,POINT (129.0633499 35.1600930)
1299,7456532222,POINT (129.0635096 35.1605420)
1300,7485109958,POINT (129.0515765 35.1553637)
1301,7485125949,POINT (129.0507691 35.1565971)
1302,7495702007,POINT (129.0656903 35.1493780)
1303,7567788892,POINT (129.0538009 35.1669690)
1304,7800096583,POINT (129.0549194 35.1653325)
1305,8172711032,POINT (129.0593751 35.1506406)
1306,8388332200,POINT (129.0570192 35.1561955)
1307,8906563513,POINT (129.0507645 35.1576989)
1308,8906563514,POINT (129.0505343 35.1576495)
1309,8906563515,POINT (129.0508448 35.1573327)
1310,8906563516,POINT (129.0506061 35.1572986)
1311,8906592618,POINT (129.0509303 35.1574775)
1312,8906592619,POINT (129.0508956 35.1576183)
1313,8906592622,POINT (129.0504672 35.1573814)
1314,8906592623,POINT (129.0504314 35.1575277)
1315,9136630945,POINT (129.0485894 35.1651693)
1316,9161039129,POINT (129.0644758 35.1557625)
1317,9161039131,POINT (129.0644866 35.1561233)
1318,9161039142,POINT (129.0642092 35.1557618)
1319,9161039143,POINT (129.0642043 35.1553843)
1320,9161039144,POINT (129.0646445 35.1565298)
1321,9161039145,POINT (129.0646535 35.1561250)
1322,9163791632,POINT (129.0554970 35.1667356)
1323,9163791634,POINT (129.0550196 35.1666719)
1324,9163791642,POINT (129.0562885 35.1658958)
1325,9291615243,POINT (129.0503866 35.1571932)
1326,9291615244,POINT (129.0545820 35.1577116)
1327,9291615245,POINT (129.0545812 35.1575313)
1328,9642820085,POINT (129.0672219 35.1557764)
1329,9673755308,POINT (129.0652995 35.1632518)
1330,9706723857,POINT (129.0637512 35.1634836)
1331,9706723864,POINT (129.0620985 35.1622374)
1332,9706723865,POINT (129.0623315 35.1618465)
1333,9861930126,POINT (129.0625255 35.1618833)
1334,9864859753,POINT (129.0653215 35.1494352)
1335,10694445595,POINT (129.0700577 35.1618369)
1336,10694445596,POINT (129.0704043 35.1613279)
1337,10694445616,POINT (129.0699164 35.1611780)
1338,10694446145,POINT (129.0709527 35.1621496)
1339,11428468628,POINT (129.0376796 35.1590366)
1340,11966196617,POINT (129.0623007 35.1612225)
1341,11966196621,POINT (129.0627487 35.1614700)
1342,11966237325,POINT (129.0597508 35.1534330)
1343,11966239376,POINT (129.0648443 35.1634128)
1344,11966239380,POINT (129.0651854 35.1613091)
1345,11966239381,POINT (129.0652048 35.1605339)
1346,11966239382,POINT (129.0652005 35.1593855)
1347,11966239383,POINT (129.0652141 35.1577428)
1348,11966239386,POINT (129.0651864 35.1624781)
1349,11966240031,POINT (129.0651393 35.1554868)
1350,11966240032,POINT (129.0652748 35.1554869)
1351,11966240033,POINT (129.0654690 35.1554869)
1352,11966240034,POINT (129.0655892 35.1554874)
1353,11966240035,POINT (129.0651460 35.1546291)
1354,11966240036,POINT (129.0655603 35.1546351)
1355,11966240037,POINT (129.0652851 35.1546311)
1356,11966240038,POINT (129.0654770 35.1546339)
1357,11966240039,POINT (129.0651207 35.1522997)
1358,11966240040,POINT (129.0651372 35.1518375)
1359,11966240041,POINT (129.0651337 35.1519362)
1360,11966240042,POINT (129.0651232 35.1522304)
1361,11966240043,POINT (129.0651409 35.1494022)
1362,11966240044,POINT (129.0653015 35.1492173)
1363,11966240045,POINT (129.0653131 35.1491873)
1364,11966240046,POINT (129.0652748 35.1491025)
1365,11966240047,POINT (129.0653059 35.1491714)
1366,11966240048,POINT (129.0651590 35.1493813)
1367,11966240049,POINT (129.0652680 35.1492559)
1368,11966240050,POINT (129.0650717 35.1494390)
1369,11966240051,POINT (129.0649660 35.1494770)
1370,11966240052,POINT (129.0650459 35.1494483)
1371,11966240053,POINT (129.0658064 35.1493232)
1372,11966240054,POINT (129.0657262 35.1495458)
1373,11966240055,POINT (129.0657792 35.1493989)
1374,11966240056,POINT (129.0658446 35.1492905)
1375,11966240057,POINT (129.0659366 35.1492575)
1376,11966240058,POINT (129.0652459 35.1498479)
1377,11966240059,POINT (129.0656857 35.1496583)
1378,11966240060,POINT (129.0652928 35.1498277)
1379,11966240061,POINT (129.0655508 35.1497165)
1380,11966240062,POINT (129.0650763 35.1500498)
1381,11966240063,POINT (129.0651093 35.1499802)
1382,11966240064,POINT (129.0650880 35.1500251)
1383,11966241692,POINT (129.0623485 35.1577236)
1384,11966241693,POINT (129.0606687 35.1577079)
1385,11966241696,POINT (129.0625074 35.1577228)
1386,11966241697,POINT (129.0598680 35.1577002)
1387,11966248335,POINT (129.0563247 35.1577665)
1388,11966248336,POINT (129.0563273 35.1574671)
1389,11966248337,POINT (129.0563267 35.1575399)
1390,11966248338,POINT (129.0563251 35.1577145)
1391,11966248339,POINT (129.0590583 35.1501420)
1392,11966248340,POINT (129.0593657 35.1500820)
1393,11966248341,POINT (129.0591493 35.1501122)
1394,12196588566,POINT (129.0531883 35.1651973)
1395,12353918429,POINT (129.0590703 35.1667674)
1396,12353918431,POINT (129.0597569 35.1665856)
1397,12353918432,POINT (129.0598757 35.1664233)
1398,12353918451,POINT (129.0600372 35.1663968)
1399,12506902233,POINT (129.0654693 35.1661132)
1400,12506902234,POINT (129.0653014 35.1661914)
1401,12506902236,POINT (129.0639056 35.1639039)
1402,12506902237,POINT (129.0661129 35.1669693)
1403,12506902240,POINT (129.0644245 35.1644189)
1404,12511733836,POINT (129.0644615 35.1636058)
1405,12520416835,POINT (129.0643858 35.1639342)
1406,12520416842,POINT (129.0619088 35.1611702)
1407,12520416843,POINT (129.0623149 35.1613010)
1408,12520416848,POINT (129.0623885 35.1617149)
1409,12520416856,POINT (129.0631244 35.1628877)
1410,12520416858,POINT (129.0626853 35.1623133)
1411,12520469236,POINT (129.0592625 35.1571416)
1412,12520469237,POINT (129.0592403 35.1566792)
1413,12520469238,POINT (129.0591010 35.1577396)
1414,12520469239,POINT (129.0590877 35.1576191)
1415,12520469241,POINT (129.0592822 35.1576448)
1416,12520469242,POINT (129.0598823 35.1577618)
1417,12520469243,POINT (129.0606671 35.1577713)
1418,12520469244,POINT (129.0590693 35.1584269)
1419,12520469246,POINT (129.0590596 35.1582521)
1420,12520469252,POINT (129.0619468 35.1614082)
1421,12520469254,POINT (129.0615372 35.1609138)
1422,12520469255,POINT (129.0607156 35.1598778)
1423,12520469256,POINT (129.0600626 35.1590533)
1424,12520469257,POINT (129.0594762 35.1583129)
1425,12540920618,POINT (129.0590353 35.1506450)
1426,12540920619,POINT (129.0590277 35.1503346)
1427,12540920620,POINT (129.0586348 35.1471091)
1428,12540920629,POINT (129.0590707 35.1488514)
1429,12540920630,POINT (129.0590573 35.1493676)
1430,12540920633,POINT (129.0590237 35.1508095)
1431,12540920636,POINT (129.0590264 35.1500989)
1432,12540920640,POINT (129.0591417 35.1497217)
1433,12540920641,POINT (129.0585020 35.1502623)
1434,12540920642,POINT (129.0590237 35.1502250)
1435,12540920643,POINT (129.0590358 35.1506899)
1436,12540920648,POINT (129.0594046 35.1521902)
1437,12540920649,POINT (129.0592871 35.1500879)
1438,12540920650,POINT (129.0591528 35.1502099)
1439,12540920651,POINT (129.0592920 35.1493692)
1440,12540920655,POINT (129.0593014 35.1482118)
1441,12540920660,POINT (129.0591256 35.1521867)
1442,12540920663,POINT (129.0590753 35.1553492)
1443,12540920664,POINT (129.0591060 35.1544786)
1444,12540920665,POINT (129.0591109 35.1534269)
1445,12540920666,POINT (129.0591501 35.1506952)
1446,12540920670,POINT (129.0590844 35.1566775)
1447,12540920671,POINT (129.0590800 35.1564307)
1448,12546130468,POINT (129.0599436 35.1663562)
1449,12546130470,POINT (129.0601590 35.1665586)
1450,12546130472,POINT (129.0600481 35.1667228)
1451,12546130476,POINT (129.0604037 35.1666696)
1452,12546130483,POINT (129.0602863 35.1662087)
1453,12546130484,POINT (129.0601683 35.1662038)
1454,12546130490,POINT (129.0596426 35.1663030)
1455,12546130491,POINT (129.0599655 35.1663538)
1456,12546130492,POINT (129.0599169 35.1663591)
1457,12546130500,POINT (129.0607233 35.1657604)
1458,12546151502,POINT (129.0601320 35.1664356)
1459,12546151503,POINT (129.0600749 35.1665199)
1460,12546151504,POINT (129.0599596 35.1666833)
1461,12546151505,POINT (129.0611319 35.1655357)
1462,12546151509,POINT (129.0639736 35.1639962)
1463,12546151513,POINT (129.0629183 35.1645385)
1464,12546151531,POINT (129.0655455 35.1632608)
1465,12546151532,POINT (129.0646393 35.1636607)
1466,12546151533,POINT (129.0640925 35.1639359)
1467,12546151536,POINT (129.0646949 35.1636314)
1468,12546151538,POINT (129.0653213 35.1633454)
1469,12546151539,POINT (129.0653626 35.1641479)
1470,12553673025,POINT (129.0505399 35.1683248)
1471,12553673040,POINT (129.0522993 35.1661486)
1472,12553673042,POINT (129.0512405 35.1658996)
1473,12553673054,POINT (129.0531672 35.1655973)
1474,12553673060,POINT (129.0531979 35.1657846)
1475,12553673061,POINT (129.0506309 35.1682041)
1476,12553673063,POINT (129.0519335 35.1665935)
1477,12553673064,POINT (129.0525767 35.1658112)
1478,12553673065,POINT (129.0531363 35.1651124)
1479,12553685479,POINT (129.0543751 35.1641689)
1480,12553685481,POINT (129.0543720 35.1636416)
1481,12553685488,POINT (129.0538082 35.1642804)
1482,12553685493,POINT (129.0552205 35.1625486)
1483,12553685499,POINT (129.0533823 35.1647934)
1484,12553685500,POINT (129.0534291 35.1647366)
1485,12553707582,POINT (129.0500410 35.1648363)
1486,12553707585,POINT (129.0488367 35.1630218)
1487,12553707598,POINT (129.0499612 35.1639985)
1488,12553708701,POINT (129.0536615 35.1644739)
1489,12553708702,POINT (129.0539819 35.1640848)
1490,12553708703,POINT (129.0540960 35.1639730)
1491,12553708704,POINT (129.0549298 35.1629627)
1492,12553708708,POINT (129.0554027 35.1622898)
1493,12553708709,POINT (129.0555947 35.1620150)
1494,12553708711,POINT (129.0560652 35.1615143)
1495,12553725986,POINT (129.0638464 35.1575080)
1496,12553725992,POINT (129.0631986 35.1577206)
1497,12553725997,POINT (129.0638491 35.1578155)
1498,12553725998,POINT (129.0654379 35.1578099)
1499,12553725999,POINT (129.0652109 35.1578165)
1500,12553763727,POINT (129.0507439 35.1625956)
1501,12553763730,POINT (129.0504173 35.1617027)
1502,12553763731,POINT (129.0503374 35.1618859)
1503,12553763734,POINT (129.0519994 35.1631298)
1504,12553763740,POINT (129.0536887 35.1638247)
1505,12553763741,POINT (129.0502007 35.1623609)
1506,12553763742,POINT (129.0507859 35.1626150)
1507,12553763744,POINT (129.0525657 35.1633504)
1508,12553763745,POINT (129.0530746 35.1635613)
1509,12553768088,POINT (129.0625070 35.1577961)
1510,12553768089,POINT (129.0623479 35.1577969)
1511,12553780001,POINT (129.0647990 35.1578210)
1512,12553780005,POINT (129.0654436 35.1568849)
1513,12558301151,POINT (129.0643312 35.1619335)
1514,12558301163,POINT (129.0642155 35.1619023)
1515,12558301167,POINT (129.0643607 35.1614761)
1516,12558301168,POINT (129.0659317 35.1622390)
1517,12558301170,POINT (129.0654204 35.1629341)
1518,12558301172,POINT (129.0652248 35.1628659)
1519,12558301182,POINT (129.0654225 35.1611667)
1520,12558301200,POINT (129.0651941 35.1609770)
1521,12558310082,POINT (129.0718241 35.1534980)
1522,12558310093,POINT (129.0700731 35.1539258)
1523,12558310094,POINT (129.0698918 35.1547286)
1524,12558321578,POINT (129.0692752 35.1571377)
1525,12558321580,POINT (129.0695015 35.1578128)
1526,12558321581,POINT (129.0684047 35.1587601)
1527,12558321589,POINT (129.0680440 35.1589082)
1528,12558321593,POINT (129.0699953 35.1567360)
1529,12558321600,POINT (129.0713287 35.1562079)
1530,12558333722,POINT (129.0698971 35.1572682)
1531,12558342703,POINT (129.0700221 35.1547185)
1532,12558359604,POINT (129.0652075 35.1601876)
1533,12558359607,POINT (129.0646832 35.1607237)
1534,12558359610,POINT (129.0647972 35.1613158)
1535,12558501306,POINT (129.0632683 35.1487523)
1536,12558501308,POINT (129.0632625 35.1484698)
1537,12558514568,POINT (129.0627359 35.1487342)
1538,12558514592,POINT (129.0631349 35.1488974)
1539,12558514594,POINT (129.0626621 35.1487100)
1540,12558514595,POINT (129.0632844 35.1488653)
1541,12558529607,POINT (129.0634681 35.1485078)
1542,12581590900,POINT (129.0443093 35.1577512)
1543,12584783590,POINT (129.0679850 35.1618958)
1544,12584783596,POINT (129.0686844 35.1623503)
1545,12584875603,POINT (129.0689573 35.1628431)
1546,12584875604,POINT (129.0689571 35.1637511)
1547,12736739353,POINT (129.0657929 35.1659260)
1548,12736739354,POINT (129.0650943 35.1650388)
1549,12736739363,POINT (129.0651087 35.1650129)
1550,12736739364,POINT (129.0651352 35.1650004)
1551,12736739376,POINT (129.0649783 35.1650975)
1552,12736739379,POINT (129.0656544 35.1659776)
1553,12736739384,POINT (129.0660204 35.1658812)
1554,12736739388,POINT (129.0659520 35.1659185)
1555,12736740562,POINT (129.0664141 35.1667156)
1556,12736740563,POINT (129.0659489 35.1660027)
1557,12736740570,POINT (129.0658674 35.1658983)
1558,12736740571,POINT (129.0651568 35.1650093)
1559,12736740579,POINT (129.0644403 35.1639483)
1560,12736740619,POINT (129.0651334 35.1649810)
1561,12736740620,POINT (129.0650993 35.1649381)
1562,12736740656,POINT (129.0649372 35.1649230)
1563,12736740658,POINT (129.0648489 35.1646840)
1564,12736740664,POINT (129.0651140 35.1648334)
1565,12736740665,POINT (129.0650030 35.1646431)
1566,12736872504,POINT (129.0655458 35.1660776)
1567,12814331555,POINT (129.0505953 35.1504183)
1568,12814331572,POINT (129.0489714 35.1519079)
1569,12814342109,POINT (129.0475178 35.1536636)
1570,12814342114,POINT (129.0484865 35.1535875)
1571,12814342122,POINT (129.0490434 35.1493767)
1572,12814342127,POINT (129.0493296 35.1503779)
1573,12814342129,POINT (129.0528863 35.1487344)
1574,12814386275,POINT (129.0485291 35.1584466)
1575,12814386279,POINT (129.0482432 35.1587943)
1576,12814386283,POINT (129.0478155 35.1592069)
1577,12814467414,POINT (129.0473336 35.1635862)
1578,12814467422,POINT (129.0482240 35.1631707)
1579,12815487326,POINT (129.0649162 35.1500217)
1580,12815487335,POINT (129.0648506 35.1499805)
1581,12815487349,POINT (129.0647495 35.1498744)
1582,12872305396,POINT (129.0563430 35.1662534)
1583,12872380601,POINT (129.0558942 35.1667600)
1584,12872380603,POINT (129.0559500 35.1666703)
1585,12872798744,POINT (129.0558312 35.1665997)
1586,12872798750,POINT (129.0557507 35.1665449)
1587,12872798754,POINT (129.0555918 35.1666359)
1588,12872798756,POINT (129.0556663 35.1666546)
1589,12872798759,POINT (129.0556750 35.1663196)
1590,12872798764,POINT (129.0559378 35.1664468)
1591,12872798772,POINT (129.0558500 35.1663235)
1592,12872798787,POINT (129.0559714 35.1663865)
1593,12872798797,POINT (129.0560411 35.1663810)
1594,12872798799,POINT (129.0560444 35.1664172)
1595,12872810606,POINT (129.0560726 35.1664199)
1596,12872810608,POINT (129.0561229 35.1664298)
1597,12872810615,POINT (129.0561115 35.1666255)
1598,12872810618,POINT (129.0560646 35.1665992)
1599,12872810622,POINT (129.0556481 35.1665652)
1600,12872810626,POINT (129.0556911 35.1664260)
1601,12872810630,POINT (129.0557863 35.1664254)
1602,12872810634,POINT (129.0558929 35.1665296)
1603,12872810643,POINT (129.0561853 35.1663300)
1604,12872810644,POINT (129.0561725 35.1663783)
1605,12872810645,POINT (129.0561584 35.1663498)
1606,12872810650,POINT (129.0559388 35.1662264)
1607,12872810653,POINT (129.0560612 35.1662201)
1608,12872810658,POINT (129.0561957 35.1662144)
1609,12872810664,POINT (129.0561013 35.1661948)
1610,12872810670,POINT (129.0561075 35.1662401)
1611,12872810673,POINT (129.0560719 35.1661820)
1612,12872810677,POINT (129.0559948 35.1662604)
1613,12872810678,POINT (129.0559680 35.1662747)
1614,12872810681,POINT (129.0561081 35.1663832)
1615,12872810686,POINT (129.0561236 35.1665504)
1616,12872810691,POINT (129.0559888 35.1664846)
1617,12872810694,POINT (129.0559895 35.1664161)
1618,12872810696,POINT (129.0559164 35.1664145)
1619,12872810707,POINT (129.0557457 35.1663435)
1620,12872810714,POINT (129.0558128 35.1664547)
1621,12872810716,POINT (129.0557353 35.1664594)
1622,12872810719,POINT (129.0557189 35.1663873)
1623,12872810730,POINT (129.0557236 35.1665079)
1624,12872810735,POINT (129.0557980 35.1665614)
1625,12872810739,POINT (129.0557387 35.1666587)
1626,12872810745,POINT (129.0558584 35.1666228)
1627,12872810758,POINT (129.0560773 35.1666661)
1628,12872810761,POINT (129.0560921 35.1662659)
1629,13026515102,POINT (129.0695176 35.1652571)
1630,13026515103,POINT (129.0701873 35.1650706)
1631,13273390970,POINT (129.0648142 35.1606658)
